,AbTest,ID,Property,Test Type,AMB0,AMB1,AMB2,AMB3,AMB5,AMB8,AMB12,AMB14,AMB17,AMB18
3345,AM_Test23,2,am44,H,3,0,0,5,0,4,0,0,0,5
3365,AM_Test23,3,am44,H,3,0,0,5,0,6,0,0,0,4
3387,AM_Test23,4,am44,H,6,0,0,4,0,3,0,0,0,1
3409,AM_Test23,5,am44,H,5,6,0,0,0,1,5,0,0,8
3431,AM_Test23,6,am44,H,2,0,0,5,0,2,0,0,0,3
3453,AM_Test23,7,am44,H,0,3,0,0,0,3,7,0,0,2
3475,AM_Test23,8,am44,H,0,3,0,0,0,5,7,0,0,4
3497,AM_Test23,9,am44,H,0,5,0,0,0,7,5,0,0,3
3153,AM_Test23,10,am44,H,3,0,0,6,0,6,0,0,0,6
3175,AM_Test23,11,am44,H,5,0,0,4,0,3,0,0,0,6
3195,AM_Test23,12,am44,H,0,0,0,4,0,5,0,0,0,5
3217,AM_Test23,13,am44,H,0,3,0,1,0,7,0,0,0,6
3239,AM_Test23,14,am44,H,0,0,0,0,0,2,0,0,0,3
3261,AM_Test23,15,am44,H,0,0,0,0,0,4,0,0,0,1
3283,AM_Test23,16,am44,H,0,3,0,1,0,4,0,0,0,4
3303,AM_Test23,17,am44,H,0,1,0,0,0,6,0,0,0,3
3325,AM_Test23,18,am44,H,0,3,0,0,0,6,0,0,0,7
3343,AM_Test23,19,am44,H,0,0,0,0,0,0,0,0,0,0
3347,AM_Test23,20,am44,H,0,0,0,0,0,0,0,0,0,0
3349,AM_Test23,21,am44,H,0,0,0,0,0,0,0,0,0,0
3351,AM_Test23,22,am44,H,0,6,0,0,0,7,3,0,0,5
3353,AM_Test23,23,am44,H,0,0,0,0,0,5,0,0,0,6
3355,AM_Test23,24,am44,H,0,0,0,0,0,7,0,0,0,6
3357,AM_Test23,25,am44,H,6,2,0,7,0,8,4,2,0,5
3359,AM_Test23,26,am44,H,1,2,0,1,0,7,1,0,0,5
3361,AM_Test23,27,am44,H,0,3,0,1,0,3,4,0,0,5
3363,AM_Test23,29,am44,H,3,7,0,4,0,5,4,0,0,5
3367,AM_Test23,30,am44,H,7,0,0,7,0,7,0,0,0,7
3369,AM_Test23,31,am44,H,0,0,0,3,0,5,0,0,0,4
3371,AM_Test23,32,am44,H,0,0,0,1,0,5,0,0,0,4
3373,AM_Test23,33,am44,H,0,7,0,0,0,2,4,0,0,4
3375,AM_Test23,34,am44,H,4,0,0,7,0,4,0,0,0,3
3377,AM_Test23,35,am44,H,0,0,0,2,0,6,0,0,0,6
3379,AM_Test23,36,am44,H,0,0,0,0,0,3,0,0,0,3
3381,AM_Test23,37,am44,H,0,0,0,7,0,7,0,0,0,5
3383,AM_Test23,38,am44,H,0,0,0,0,0,1,0,0,0,6
3385,AM_Test23,39,am44,H,0,8,0,0,0,6,6,0,0,7
3389,AM_Test23,40,am44,H,0,0,0,4,0,4,0,0,0,8
3391,AM_Test23,41,am44,H,0,1,0,0,0,2,0,0,0,5
3393,AM_Test23,42,am44,H,0,0,11,0,0,5,0,0,0,5
3395,AM_Test23,43,am44,H,0,0,0,0,0,0,0,0,0,0
3397,AM_Test23,44,am44,H,0,0,0,0,0,0,0,0,0,0
3399,AM_Test23,45,am44,H,0,0,0,0,0,0,0,0,0,0
3401,AM_Test23,46,am44,H,0,4,0,0,0,6,5,0,0,4
3403,AM_Test23,47,am44,H,0,0,0,0,0,5,0,0,0,4
3405,AM_Test23,48,am44,H,0,0,0,0,0,4,0,0,0,8
3407,AM_Test23,49,am44,H,3,0,0,2,0,6,0,0,0,5
3411,AM_Test23,50,am44,H,0,0,0,3,0,4,0,0,0,4
3413,AM_Test23,51,am44,H,0,1,0,0,0,5,3,0,0,5
3415,AM_Test23,52,am44,H,1,10,0,3,0,6,2,0,0,5
3417,AM_Test23,53,am44,H,0,1,0,0,0,3,0,0,0,7
3419,AM_Test23,54,am44,H,0,0,0,7,0,6,0,0,0,6
3421,AM_Test23,55,am44,H,3,0,0,2,0,3,0,0,0,6
3423,AM_Test23,56,am44,H,1,0,0,0,0,7,0,0,0,3
3425,AM_Test23,57,am44,H,2,0,0,0,0,6,0,0,0,5
3427,AM_Test23,58,am44,H,5,0,0,7,0,5,0,0,0,5
3429,AM_Test23,59,am44,H,3,0,0,7,0,2,0,0,0,4
3433,AM_Test23,60,am44,H,6,0,0,0,0,1,0,0,0,3
3435,AM_Test23,61,am44,H,2,0,0,6,0,6,0,0,0,3
3437,AM_Test23,62,am44,H,0,0,0,5,0,5,0,0,0,7
3439,AM_Test23,63,am44,H,0,0,0,5,0,7,0,0,0,5
3441,AM_Test23,64,am44,H,2,0,0,1,0,6,0,0,0,7
3443,AM_Test23,65,am44,H,0,0,0,5,0,4,0,0,0,5
3445,AM_Test23,66,am44,H,5,0,0,0,0,6,0,0,0,5
3447,AM_Test23,67,am44,H,0,0,0,0,0,0,0,0,0,0
3449,AM_Test23,68,am44,H,0,0,0,0,0,0,0,0,0,0
3451,AM_Test23,69,am44,H,0,0,0,0,0,0,0,0,0,0
3455,AM_Test23,70,am44,H,1,0,0,9,0,6,0,0,0,4
3457,AM_Test23,71,am44,H,0,0,0,5,0,7,0,0,0,2
3459,AM_Test23,72,am44,H,0,0,0,0,0,5,0,0,0,5
3461,AM_Test23,73,am44,H,0,7,0,0,0,4,5,0,0,7
3463,AM_Test23,74,am44,H,0,0,0,3,0,3,0,0,0,3
3465,AM_Test23,75,am44,H,0,0,0,4,0,6,0,0,0,5
3467,AM_Test23,76,am44,H,2,0,0,6,0,3,0,0,0,2
3469,AM_Test23,77,am44,H,0,0,0,4,0,8,0,0,0,4
3471,AM_Test23,78,am44,H,0,0,0,0,0,5,0,0,0,3
3473,AM_Test23,79,am44,H,6,0,0,2,0,3,0,0,0,5
3477,AM_Test23,80,am44,H,3,0,0,0,0,3,0,0,0,3
3479,AM_Test23,81,am44,H,2,0,0,1,0,5,0,0,0,3
3481,AM_Test23,82,am44,H,4,0,0,8,0,5,0,0,0,2
3483,AM_Test23,83,am44,H,1,0,0,0,0,6,0,0,0,2
3485,AM_Test23,84,am44,H,4,0,0,0,0,5,0,0,0,10
3487,AM_Test23,85,am44,H,8,0,0,3,0,2,0,0,0,3
3489,AM_Test23,86,am44,H,2,0,0,3,0,6,0,0,0,4
3491,AM_Test23,87,am44,H,0,0,0,2,0,5,0,0,0,5
3493,AM_Test23,88,am44,H,4,0,0,0,0,6,0,0,0,4
3495,AM_Test23,89,am44,H,3,0,0,1,0,5,0,0,0,5
3499,AM_Test23,90,am44,H,0,0,0,4,0,8,0,0,0,5
3501,AM_Test23,91,am44,H,0,0,0,0,0,0,0,0,0,0
3503,AM_Test23,92,am44,H,0,0,0,0,0,0,0,0,0,0
3505,AM_Test23,93,am44,H,0,0,0,0,0,0,0,0,0,0
3507,AM_Test23,94,am44,H,0,0,0,5,0,7,0,0,0,4
3509,AM_Test23,95,am44,H,0,0,0,6,0,2,0,0,0,4
3511,AM_Test23,96,am44,H,0,0,0,4,0,3,0,0,0,6
3513,AM_Test23,97,am44,H,0,0,0,1,0,6,0,0,0,7
3515,AM_Test23,98,am44,H,0,0,0,2,0,5,0,0,0,2
3517,AM_Test23,99,am44,H,0,0,0,0,0,5,0,0,0,4
3155,AM_Test23,100,am44,H,0,1,0,0,0,6,0,0,0,3
3157,AM_Test23,101,am44,H,0,3,0,0,0,5,0,0,0,6
3159,AM_Test23,102,am44,H,0,0,0,0,0,7,0,0,0,4
3161,AM_Test23,103,am44,H,1,0,0,3,0,3,0,0,0,5
3163,AM_Test23,104,am44,H,0,0,0,7,0,3,0,0,0,2
3165,AM_Test23,105,am44,H,0,0,0,3,0,6,0,0,0,2
3167,AM_Test23,106,am44,H,3,0,0,3,0,1,0,0,0,5
3169,AM_Test23,107,am44,H,0,0,0,6,0,3,0,0,0,3
3171,AM_Test23,108,am44,H,0,0,0,0,0,7,0,0,0,5
3173,AM_Test23,109,am44,H,5,0,0,0,0,3,0,0,0,3
3177,AM_Test23,111,am44,H,3,0,0,0,0,0,0,0,0,5
3179,AM_Test23,112,am44,H,3,0,0,4,0,6,0,0,0,3
3181,AM_Test23,113,am44,H,2,0,0,0,0,1,0,0,0,3
3183,AM_Test23,114,am44,H,5,0,0,0,0,0,0,0,0,6
3185,AM_Test23,115,am44,H,0,0,0,0,0,0,0,0,0,0
3187,AM_Test23,116,am44,H,0,0,0,0,0,0,0,0,0,0
3189,AM_Test23,117,am44,H,0,0,0,0,0,0,0,0,0,0
3191,AM_Test23,118,am44,H,7,0,0,0,0,2,0,0,0,4
3193,AM_Test23,119,am44,H,4,0,0,0,0,7,0,0,0,6
3197,AM_Test23,120,am44,H,6,0,0,0,0,1,0,0,0,3
3199,AM_Test23,121,am44,H,0,6,0,0,0,2,5,0,0,8
3201,AM_Test23,122,am44,H,0,0,0,0,0,4,0,0,0,4
3203,AM_Test23,123,am44,H,0,4,0,0,0,3,4,0,0,4
3205,AM_Test23,124,am44,H,0,5,0,0,0,4,0,0,0,2
3207,AM_Test23,125,am44,H,0,5,0,0,0,5,10,0,0,7
3209,AM_Test23,126,am44,H,0,0,0,2,0,3,0,0,0,5
3211,AM_Test23,127,am44,H,2,0,0,4,0,9,0,0,0,4
3213,AM_Test23,128,am44,H,2,0,0,3,0,5,0,0,0,4
3215,AM_Test23,129,am44,H,0,0,0,4,0,3,0,0,0,4
3219,AM_Test23,130,am44,H,4,0,0,1,0,3,0,0,0,1
3221,AM_Test23,131,am44,H,5,0,0,3,0,3,0,0,0,4
3223,AM_Test23,132,am44,H,0,0,0,0,0,1,0,0,0,4
3225,AM_Test23,133,am44,H,5,0,0,0,0,4,0,0,0,4
3227,AM_Test23,134,am44,H,4,0,0,0,0,3,0,0,0,5
3229,AM_Test23,135,am44,H,5,0,0,0,0,3,0,0,0,4
3231,AM_Test23,136,am44,H,5,0,0,3,0,5,0,0,0,1
3233,AM_Test23,137,am44,H,4,0,0,0,0,4,0,0,0,4
3235,AM_Test23,138,am44,H,6,0,0,0,0,5,0,0,0,6
3237,AM_Test23,139,am44,H,0,0,0,0,0,0,0,0,0,0
3241,AM_Test23,140,am44,H,0,0,0,0,0,0,0,0,0,0
3243,AM_Test23,141,am44,H,0,0,0,0,0,0,0,0,0,0
3245,AM_Test23,142,am44,H,2,0,0,1,0,8,0,0,0,4
3247,AM_Test23,143,am44,H,2,0,0,0,0,1,0,0,0,4
3249,AM_Test23,144,am44,H,5,0,0,0,0,1,0,0,0,7
3251,AM_Test23,145,am44,H,0,0,0,0,0,0,0,0,0,0
3253,AM_Test23,146,am44,H,0,0,0,0,0,0,0,0,0,0
3255,AM_Test23,147,am44,H,0,0,0,0,0,0,0,0,0,0
3257,AM_Test23,148,am44,H,0,0,0,0,0,0,0,0,0,0
3259,AM_Test23,149,am44,H,0,0,0,0,0,0,0,0,0,0
3263,AM_Test23,150,am44,H,0,0,0,0,0,0,0,0,0,0
3265,AM_Test23,151,am44,H,0,0,0,0,0,0,0,0,0,0
3267,AM_Test23,152,am44,H,0,0,0,0,0,0,0,0,0,0
3269,AM_Test23,153,am44,H,0,0,0,0,0,0,0,0,0,0
3271,AM_Test23,154,am44,H,0,0,0,0,0,0,0,0,0,0
3273,AM_Test23,155,am44,H,0,0,0,0,0,0,0,0,0,0
3275,AM_Test23,156,am44,H,0,0,0,0,0,0,0,0,0,0
3277,AM_Test23,157,am44,H,0,0,0,0,0,0,0,0,0,0
3279,AM_Test23,158,am44,H,0,0,0,0,0,0,0,0,0,0
3281,AM_Test23,159,am44,H,0,0,0,0,0,0,0,0,0,0
3285,AM_Test23,160,am44,H,0,0,0,0,0,0,0,0,0,0
3287,AM_Test23,161,am44,H,0,0,0,0,0,0,0,0,0,0
3289,AM_Test23,162,am44,H,0,0,0,0,0,0,0,0,0,0
3291,AM_Test23,164,am44,H,0,0,0,0,0,0,0,0,0,0
3293,AM_Test23,165,am44,H,0,0,0,0,0,0,0,0,0,0
3295,AM_Test23,166,am44,H,0,0,0,0,0,0,0,0,0,0
3297,AM_Test23,167,am44,H,0,3,0,0,0,3,0,0,0,4
3299,AM_Test23,168,am44,H,0,0,0,0,0,5,0,0,0,6
3301,AM_Test23,169,am44,H,0,0,0,0,0,3,0,0,0,7
3305,AM_Test23,170,am44,H,0,1,0,1,0,3,0,0,0,6
3307,AM_Test23,171,am44,H,0,0,0,0,0,5,0,0,0,8
3309,AM_Test23,172,am44,H,0,0,0,0,0,7,0,0,0,5
3311,AM_Test23,173,am44,H,3,0,0,7,0,3,0,0,0,5
3313,AM_Test23,174,am44,H,0,0,0,5,0,6,0,0,0,7
3315,AM_Test23,175,am44,H,0,0,0,4,0,5,0,0,0,7
3317,AM_Test23,176,am44,H,3,0,0,4,0,6,0,0,0,5
3319,AM_Test23,177,am44,H,0,0,0,1,0,6,0,0,0,4
3321,AM_Test23,178,am44,H,0,0,0,0,0,5,0,0,0,6
3323,AM_Test23,179,am44,H,5,0,0,4,0,5,0,0,0,7
3327,AM_Test23,180,am44,H,4,0,0,0,0,3,0,0,0,4
3329,AM_Test23,181,am44,H,5,0,0,0,0,2,0,0,0,3
3331,AM_Test23,182,am44,H,2,0,0,0,0,2,0,0,0,6
3333,AM_Test23,183,am44,H,2,0,0,0,0,4,0,0,0,3
3335,AM_Test23,184,am44,H,1,0,0,0,0,5,0,0,0,5
3337,AM_Test23,185,am44,H,0,0,0,0,0,0,0,0,0,0
3339,AM_Test23,186,am44,H,0,0,0,0,0,0,0,0,0,0
3341,AM_Test23,187,am44,H,0,0,0,0,0,0,0,0,0,0
3346,AM_Test23,2,am45,H,3,0,0,5,4,0,0,0,0,2
3366,AM_Test23,3,am45,H,3,0,0,5,0,0,0,0,0,0
3388,AM_Test23,4,am45,H,5,0,0,4,4,0,0,0,6,0
3410,AM_Test23,5,am45,H,2,0,5,2,10,0,0,0,0,3
3432,AM_Test23,6,am45,H,2,0,0,5,4,0,0,0,0,0
3454,AM_Test23,7,am45,H,0,0,6,0,7,0,0,0,0,0
3476,AM_Test23,8,am45,H,0,0,4,0,0,0,0,0,0,0
3498,AM_Test23,9,am45,H,0,0,1,0,0,0,0,0,0,0
3154,AM_Test23,10,am45,H,2,0,0,6,4,0,0,0,0,6
3176,AM_Test23,11,am45,H,5,0,0,4,0,0,0,0,0,2
3196,AM_Test23,12,am45,H,0,0,0,4,2,0,0,0,0,0
3218,AM_Test23,13,am45,H,0,0,0,1,3,0,0,0,0,0
3240,AM_Test23,14,am45,H,0,0,0,0,3,0,0,0,0,0
3262,AM_Test23,15,am45,H,0,0,0,0,6,0,0,0,0,0
3284,AM_Test23,16,am45,H,0,0,0,1,4,0,0,0,0,0
3304,AM_Test23,17,am45,H,0,0,0,0,2,0,0,0,0,0
3326,AM_Test23,18,am45,H,0,0,0,0,0,0,0,0,0,0
3344,AM_Test23,19,am45,H,0,0,0,0,0,0,0,0,0,0
3348,AM_Test23,20,am45,H,0,0,0,0,0,0,0,0,0,0
3350,AM_Test23,21,am45,H,0,0,0,0,0,0,0,0,0,0
3352,AM_Test23,22,am45,H,0,0,4,0,0,0,0,0,0,0
3354,AM_Test23,23,am45,H,0,0,0,0,5,0,0,0,0,0
3356,AM_Test23,24,am45,H,0,0,0,0,0,0,0,0,0,0
3358,AM_Test23,25,am45,H,4,0,5,3,6,0,0,1,4,1
3360,AM_Test23,26,am45,H,1,0,0,1,3,0,0,0,0,2
3362,AM_Test23,27,am45,H,0,0,2,1,3,0,0,0,0,0
3364,AM_Test23,29,am45,H,4,0,2,5,4,0,0,2,3,3
3368,AM_Test23,30,am45,H,7,0,0,7,0,0,0,0,0,0
3370,AM_Test23,31,am45,H,0,0,0,3,5,0,0,0,0,4
3372,AM_Test23,32,am45,H,0,0,0,1,3,0,0,0,0,0
3374,AM_Test23,33,am45,H,0,0,0,0,0,0,0,0,0,0
3376,AM_Test23,34,am45,H,4,0,0,7,10,0,0,0,0,3
3378,AM_Test23,35,am45,H,0,0,0,2,6,0,0,0,0,0
3380,AM_Test23,36,am45,H,0,0,0,0,3,0,0,0,0,0
3382,AM_Test23,37,am45,H,0,0,0,7,1,0,0,0,0,0
3384,AM_Test23,38,am45,H,0,0,0,0,5,0,0,0,0,0
3386,AM_Test23,39,am45,H,0,0,6,0,0,0,0,0,0,0
3390,AM_Test23,40,am45,H,0,0,0,4,10,0,0,0,0,0
3392,AM_Test23,41,am45,H,0,0,0,0,4,0,0,0,0,0
3394,AM_Test23,42,am45,H,0,0,11,0,6,0,0,0,0,0
3396,AM_Test23,43,am45,H,0,0,0,0,0,0,0,0,0,0
3398,AM_Test23,44,am45,H,0,0,0,0,0,0,0,0,0,0
3400,AM_Test23,45,am45,H,0,0,0,0,0,0,0,0,0,0
3402,AM_Test23,46,am45,H,0,0,0,0,4,0,0,0,0,0
3404,AM_Test23,47,am45,H,0,0,0,0,5,0,0,0,0,0
3406,AM_Test23,48,am45,H,0,0,0,0,2,0,0,0,0,0
3408,AM_Test23,49,am45,H,3,0,0,2,6,0,0,0,0,0
3412,AM_Test23,50,am45,H,0,0,0,3,10,0,0,0,0,0
3414,AM_Test23,51,am45,H,0,0,0,0,0,0,0,0,0,0
3416,AM_Test23,52,am45,H,1,0,4,3,3,0,0,0,0,1
3418,AM_Test23,53,am45,H,0,0,0,0,4,0,0,0,0,0
3420,AM_Test23,54,am45,H,0,0,0,7,0,0,0,0,0,0
3422,AM_Test23,55,am45,H,3,0,0,2,3,0,0,0,0,1
3424,AM_Test23,56,am45,H,1,0,0,0,0,0,0,0,0,1
3426,AM_Test23,57,am45,H,2,0,0,0,0,0,0,0,0,0
3428,AM_Test23,58,am45,H,5,0,0,7,2,0,0,0,0,3
3430,AM_Test23,59,am45,H,3,0,0,7,0,0,0,0,0,3
3434,AM_Test23,60,am45,H,6,0,0,0,0,0,0,0,0,2
3436,AM_Test23,61,am45,H,2,0,0,6,7,0,0,0,0,0
3438,AM_Test23,62,am45,H,0,0,0,5,5,0,0,0,0,0
3440,AM_Test23,63,am45,H,0,0,0,5,0,0,0,0,0,0
3442,AM_Test23,64,am45,H,2,0,0,1,2,0,0,0,0,0
3444,AM_Test23,65,am45,H,0,0,0,5,5,0,0,0,0,0
3446,AM_Test23,66,am45,H,5,0,0,0,0,0,0,0,0,0
3448,AM_Test23,67,am45,H,0,0,0,0,0,0,0,0,0,0
3450,AM_Test23,68,am45,H,0,0,0,0,0,0,0,0,0,0
3452,AM_Test23,69,am45,H,0,0,0,0,0,0,0,0,0,0
3456,AM_Test23,70,am45,H,1,0,0,9,7,0,0,0,0,0
3458,AM_Test23,71,am45,H,0,0,0,5,0,0,0,0,0,0
3460,AM_Test23,72,am45,H,0,0,0,0,3,0,0,0,0,0
3462,AM_Test23,73,am45,H,0,0,6,0,1,0,0,0,0,0
3464,AM_Test23,74,am45,H,0,0,0,3,2,0,0,0,0,0
3466,AM_Test23,75,am45,H,0,0,0,4,4,0,0,0,0,0
3468,AM_Test23,76,am45,H,2,0,0,7,7,0,0,0,0,0
3470,AM_Test23,77,am45,H,0,0,0,4,2,0,0,0,0,0
3472,AM_Test23,78,am45,H,0,0,0,0,4,0,0,0,0,0
3474,AM_Test23,79,am45,H,6,0,0,2,0,0,0,0,0,5
3478,AM_Test23,80,am45,H,3,0,0,0,0,0,0,0,0,0
3480,AM_Test23,81,am45,H,2,0,0,1,0,0,0,0,0,0
3482,AM_Test23,82,am45,H,4,0,0,8,3,0,0,0,0,0
3484,AM_Test23,83,am45,H,1,0,0,0,0,0,0,0,0,4
3486,AM_Test23,84,am45,H,4,0,0,0,0,0,0,0,0,0
3488,AM_Test23,85,am45,H,8,0,0,3,0,0,0,0,0,4
3490,AM_Test23,86,am45,H,2,0,0,3,0,0,0,0,0,0
3492,AM_Test23,87,am45,H,0,0,0,2,0,0,0,0,0,0
3494,AM_Test23,88,am45,H,4,0,0,0,0,0,0,0,0,4
3496,AM_Test23,89,am45,H,3,0,0,1,0,0,0,0,0,0
3500,AM_Test23,90,am45,H,0,0,0,4,0,0,0,0,0,0
3502,AM_Test23,91,am45,H,0,0,0,0,0,0,0,0,0,0
3504,AM_Test23,92,am45,H,0,0,0,0,0,0,0,0,0,0
3506,AM_Test23,93,am45,H,0,0,0,0,0,0,0,0,0,0
3508,AM_Test23,94,am45,H,0,0,0,5,9,0,0,0,0,0
3510,AM_Test23,95,am45,H,0,0,0,6,2,0,0,0,0,0
3512,AM_Test23,96,am45,H,0,0,0,4,0,0,0,0,0,0
3514,AM_Test23,97,am45,H,0,0,0,1,3,0,0,0,0,0
3516,AM_Test23,98,am45,H,0,0,0,2,6,0,0,0,0,0
3518,AM_Test23,99,am45,H,0,0,0,0,3,0,0,0,0,0
3156,AM_Test23,100,am45,H,0,0,0,0,4,0,0,0,0,0
3158,AM_Test23,101,am45,H,0,0,0,0,0,0,0,0,0,0
3160,AM_Test23,102,am45,H,0,0,0,0,4,0,0,0,0,0
3162,AM_Test23,103,am45,H,1,0,0,3,1,0,0,0,0,0
3164,AM_Test23,104,am45,H,0,0,0,7,2,0,0,0,0,0
3166,AM_Test23,105,am45,H,0,0,0,3,0,0,0,0,0,0
3168,AM_Test23,106,am45,H,3,0,0,3,3,0,0,0,0,1
3170,AM_Test23,107,am45,H,0,0,0,6,4,0,0,0,0,0
3172,AM_Test23,108,am45,H,0,0,0,0,0,0,0,0,0,0
3174,AM_Test23,109,am45,H,5,0,0,0,0,0,0,0,0,4
3178,AM_Test23,111,am45,H,3,0,0,0,0,0,0,0,0,0
3180,AM_Test23,112,am45,H,3,0,0,4,0,0,0,0,0,3
3182,AM_Test23,113,am45,H,2,0,0,0,0,0,0,0,0,4
3184,AM_Test23,114,am45,H,5,0,0,0,0,0,0,0,0,0
3186,AM_Test23,115,am45,H,0,0,0,0,0,0,0,0,0,0
3188,AM_Test23,116,am45,H,0,0,0,0,0,0,0,0,0,0
3190,AM_Test23,117,am45,H,0,0,0,0,0,0,0,0,0,0
3192,AM_Test23,118,am45,H,7,0,0,0,0,0,0,0,0,2
3194,AM_Test23,119,am45,H,4,0,0,0,0,0,0,0,0,0
3198,AM_Test23,120,am45,H,6,0,0,0,0,0,0,0,0,0
3200,AM_Test23,121,am45,H,0,0,2,0,0,0,0,0,0,0
3202,AM_Test23,122,am45,H,0,0,0,0,6,0,0,0,0,0
3204,AM_Test23,123,am45,H,0,0,5,0,0,0,0,0,0,0
3206,AM_Test23,124,am45,H,0,0,3,0,0,0,0,0,0,0
3208,AM_Test23,125,am45,H,0,0,5,0,0,0,0,0,0,0
3210,AM_Test23,126,am45,H,0,0,0,2,5,0,0,0,0,0
3212,AM_Test23,127,am45,H,2,0,0,4,0,0,0,0,0,0
3214,AM_Test23,128,am45,H,2,0,0,3,1,0,0,0,0,0
3216,AM_Test23,129,am45,H,0,0,0,4,0,0,0,0,0,0
3220,AM_Test23,130,am45,H,4,0,0,1,2,0,0,0,0,3
3222,AM_Test23,131,am45,H,5,0,0,3,0,0,0,0,0,0
3224,AM_Test23,132,am45,H,0,0,0,0,0,0,0,0,0,0
3226,AM_Test23,133,am45,H,5,0,0,0,0,0,0,0,0,6
3228,AM_Test23,134,am45,H,4,0,0,0,0,0,0,0,0,0
3230,AM_Test23,135,am45,H,5,0,0,0,0,0,0,0,0,0
3232,AM_Test23,136,am45,H,5,0,0,3,0,0,0,0,0,2
3234,AM_Test23,137,am45,H,4,0,0,0,0,0,0,0,0,0
3236,AM_Test23,138,am45,H,6,0,0,0,0,0,0,0,0,0
3238,AM_Test23,139,am45,H,0,0,0,0,0,0,0,0,0,0
3242,AM_Test23,140,am45,H,0,0,0,0,0,0,0,0,0,0
3244,AM_Test23,141,am45,H,0,0,0,0,0,0,0,0,0,0
3246,AM_Test23,142,am45,H,2,0,0,1,0,0,0,0,0,6
3248,AM_Test23,143,am45,H,2,0,0,0,0,0,0,0,0,1
3250,AM_Test23,144,am45,H,5,0,0,0,0,0,0,0,0,0
3252,AM_Test23,145,am45,H,0,0,0,0,0,0,0,0,0,0
3254,AM_Test23,146,am45,H,0,0,0,0,0,0,0,0,0,0
3256,AM_Test23,147,am45,H,0,0,0,0,0,0,0,0,0,0
3258,AM_Test23,148,am45,H,0,0,0,0,0,0,0,0,0,0
3260,AM_Test23,149,am45,H,0,0,0,0,0,0,0,0,0,0
3264,AM_Test23,150,am45,H,0,0,0,0,0,0,0,0,0,0
3266,AM_Test23,151,am45,H,0,0,0,0,0,0,0,0,0,0
3268,AM_Test23,152,am45,H,0,0,0,0,0,0,0,0,0,0
3270,AM_Test23,153,am45,H,0,0,0,0,0,0,0,0,0,0
3272,AM_Test23,154,am45,H,0,0,0,0,0,0,0,0,0,0
3274,AM_Test23,155,am45,H,0,0,0,0,0,0,0,0,0,0
3276,AM_Test23,156,am45,H,0,0,0,0,0,0,0,0,0,0
3278,AM_Test23,157,am45,H,0,0,0,0,0,0,0,0,0,0
3280,AM_Test23,158,am45,H,0,0,0,0,0,0,0,0,0,0
3282,AM_Test23,159,am45,H,0,0,0,0,0,0,0,0,0,0
3286,AM_Test23,160,am45,H,0,0,0,0,0,0,0,0,0,0
3288,AM_Test23,161,am45,H,0,0,0,0,0,0,0,0,0,0
3290,AM_Test23,162,am45,H,0,0,0,0,0,0,0,0,0,0
3292,AM_Test23,164,am45,H,0,0,0,0,0,0,0,0,0,0
3294,AM_Test23,165,am45,H,0,0,0,0,0,0,0,0,0,0
3296,AM_Test23,166,am45,H,0,0,0,0,0,0,0,0,0,0
3298,AM_Test23,167,am45,H,0,0,0,0,3,0,0,0,0,0
3300,AM_Test23,168,am45,H,0,0,0,0,4,0,0,0,0,0
3302,AM_Test23,169,am45,H,0,0,0,0,0,0,0,0,0,0
3306,AM_Test23,170,am45,H,0,0,0,1,4,0,0,0,0,0
3308,AM_Test23,171,am45,H,0,0,0,0,4,0,0,0,0,0
3310,AM_Test23,172,am45,H,0,0,0,0,1,0,0,0,0,0
3312,AM_Test23,173,am45,H,3,0,0,7,1,0,0,0,0,0
3314,AM_Test23,174,am45,H,0,0,0,5,5,0,0,0,0,0
3316,AM_Test23,175,am45,H,0,0,0,4,0,0,0,0,0,0
3318,AM_Test23,176,am45,H,3,0,0,4,0,0,0,0,0,1
3320,AM_Test23,177,am45,H,0,0,0,1,8,0,0,0,0,0
3322,AM_Test23,178,am45,H,0,0,0,0,1,0,0,0,0,0
3324,AM_Test23,179,am45,H,5,0,0,4,0,0,0,0,0,1
3328,AM_Test23,180,am45,H,4,0,0,0,0,0,0,0,0,0
3330,AM_Test23,181,am45,H,5,0,0,0,0,0,0,0,0,0
3332,AM_Test23,182,am45,H,2,0,0,0,0,0,0,0,0,2
3334,AM_Test23,183,am45,H,2,0,0,0,0,0,0,0,0,0
3336,AM_Test23,184,am45,H,1,0,0,0,0,0,0,0,0,0
3338,AM_Test23,185,am45,H,0,0,0,0,0,0,0,0,0,0
3340,AM_Test23,186,am45,H,0,0,0,0,0,0,0,0,0,0
3342,AM_Test23,187,am45,H,0,0,0,0,0,0,0,0,0,0
3711,AM_Test24,2,am46,H,2,0,0,3,0,2,0,0,0,4
3731,AM_Test24,3,am46,H,4,0,0,4,0,5,0,0,0,4
3753,AM_Test24,4,am46,H,5,1,0,6,0,6,0,0,0,6
3775,AM_Test24,5,am46,H,4,5,0,4,0,4,1,0,0,5
3797,AM_Test24,6,am46,H,4,0,0,1,0,5,0,0,0,4
3819,AM_Test24,7,am46,H,0,7,0,0,0,5,4,0,0,6
3841,AM_Test24,8,am46,H,0,5,0,0,0,4,4,0,0,4
3863,AM_Test24,9,am46,H,0,6,0,0,0,5,5,0,0,5
3519,AM_Test24,10,am46,H,6,0,0,5,0,5,0,0,0,5
3541,AM_Test24,11,am46,H,5,0,0,3,0,2,0,0,0,2
